index,mot,phoneme
2_02_16,kajekaj,j
2_02_16,kajekaj,a
2_02_16,kajekaj,a
2_02_16,kajekaj,e
2_02_16,kajekaj,k
2_02_16,kajekaj,k
2_02_16,kajekaj,j
2_02_16,kajekaj,j
2_02_16,kajekaj,a
2_02_16,kajekaj,a
2_02_16,kajekaj,e
2_02_16,kajekaj,k
2_02_16,kajekaj,k
2_02_16,kajekaj,j
2_02_16,kajekaj,j
2_02_16,kaje,a
2_02_16,kaje,e
2_02_16,kaje,k
2_02_16,kaje,j
2_02_16,kaje,a
2_02_16,kaje,e
2_02_16,kaje,k
2_02_16,kaje,j
2_02_16,kaj,a
2_02_16,kaj,k
2_02_16,kaj,j
2_02_16,kajekaj,a
2_02_16,kajekaj,a
2_02_16,kajekaj,e
2_02_16,kajekaj,k
2_02_16,kajekaj,k
2_02_16,kajekaj,j
2_02_16,kajekaj,j
2_02_16,kajekaj,a
2_02_16,kajekaj,a
2_02_16,kajekaj,e
2_02_16,kajekaj,k
2_02_16,kajekaj,k
2_02_16,kajekaj,j
2_02_16,kajekaj,j
2_02_16,kajekaj,a
2_02_16,kajekaj,a
2_02_16,kajekaj,e
2_02_16,kajekaj,k
2_02_16,kajekaj,k
2_02_16,kajekaj,j
2_02_16,kajekaj,j
2_02_16,kajekaj,a
2_02_16,kajekaj,a
2_02_16,kajekaj,e
2_02_16,kajekaj,k
2_02_16,kajekaj,k
2_02_16,kajekaj,j
2_02_16,kajekaj,j
2_02_16,aj,a
2_02_16,aj,j
2_02_16,alo,a
2_02_16,alo,l
2_02_16,alo,o
2_02_16,wi,i
2_02_16,wi,w
2_02_16,wi,i
2_02_16,wi,w
2_02_16,mami,a
2_02_16,mami,i
2_02_16,mami,m
2_02_16,mami,m
2_02_16,zə,ə
2_02_16,zə,z
2_02_16,sɥi,s
2_02_16,sɥi,i
2_02_16,sɥi,ɥ
2_02_16,ta,a
2_02_16,ta,t
2_02_16,la,a
2_02_16,la,l
2_02_16,mez1,e
2_02_16,mez1,m
2_02_16,mez1,1
2_02_16,mez1,z
2_02_16,avɛk,a
2_02_16,avɛk,ɛ
2_02_16,avɛk,k
2_02_16,avɛk,v
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,e,e
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,e,e
2_02_16,mwa,a
2_02_16,mwa,m
2_02_16,mwa,w
2_02_16,vwaʁ,a
2_02_16,vwaʁ,v
2_02_16,vwaʁ,w
2_02_16,kʁitɔf,i
2_02_16,kʁitɔf,t
2_02_16,kʁitɔf,k
2_02_16,kʁitɔf,ɔ
2_02_16,kʁitɔf,f
2_02_16,e,e
2_02_16,aja,a
2_02_16,aja,a
2_02_16,aja,j
2_02_16,yn,n
2_02_16,yn,y
2_02_16,bɔn,n
2_02_16,bɔn,ɔ
2_02_16,bɔn,b
2_02_16,ide,e
2_02_16,ide,i
2_02_16,ide,d
2_02_16,d,d
2_02_16,ale,a
2_02_16,ale,l
2_02_16,ale,e
2_02_16,a,a
2_02_16,disnɛ,s
2_02_16,disnɛ,i
2_02_16,disnɛ,ɛ
2_02_16,disnɛ,d
2_02_16,disnɛ,n
2_02_16,ɔ,ɔ
2_02_16,ma,a
2_02_16,ma,m
2_02_16,ma,a
2_02_16,ma,m
2_02_16,sosyʁ,s
2_02_16,sosyʁ,s
2_02_16,sosyʁ,o
2_02_16,sosyʁ,y
2_02_16,i,i
2_02_16,m0k,k
2_02_16,m0k,m
2_02_16,m0k,0
2_02_16,yn,n
2_02_16,yn,y
2_02_16,sosyʁ,s
2_02_16,sosyʁ,s
2_02_16,sosyʁ,o
2_02_16,sosyʁ,y
2_02_16,de,e
2_02_16,de,d
2_02_16,fij,i
2_02_16,fij,f
2_02_16,fij,j
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,alo,a
2_02_16,alo,l
2_02_16,alo,o
2_02_16,mami,a
2_02_16,mami,i
2_02_16,mami,m
2_02_16,mami,m
2_02_16,ə,ə
2_02_16,ti,i
2_02_16,ti,t
2_02_16,ka,a
2_02_16,ka,k
2_02_16,la,a
2_02_16,la,l
2_02_16,mez1,e
2_02_16,mez1,m
2_02_16,mez1,1
2_02_16,mez1,z
2_02_16,0,0
2_02_16,tu,t
2_02_16,tu,u
2_02_16,ka,a
2_02_16,ka,k
2_02_16,wi,i
2_02_16,wi,w
2_02_16,a,a
2_02_16,la,a
2_02_16,la,l
2_02_16,mez1,e
2_02_16,mez1,m
2_02_16,mez1,1
2_02_16,mez1,z
2_02_16,mwa,a
2_02_16,mwa,m
2_02_16,mwa,w
2_02_16,ɛ,ɛ
2_02_16,py,p
2_02_16,py,y
2_02_16,fɔʁ,ɔ
2_02_16,fɔʁ,f
2_02_16,aaaː,a
2_02_16,aaaː,a
2_02_16,aaaː,a
2_02_16,əma,a
2_02_16,əma,ə
2_02_16,əma,m
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,i,i
2_02_16,fo,o
2_02_16,fo,f
2_02_16,mə,ə
2_02_16,mə,m
2_02_16,pɔʁte,e
2_02_16,pɔʁte,t
2_02_16,pɔʁte,p
2_02_16,pɔʁte,ɔ
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,ylisə,l
2_02_16,ylisə,s
2_02_16,ylisə,i
2_02_16,ylisə,ə
2_02_16,ylisə,y
2_02_16,i,i
2_02_16,tap,a
2_02_16,tap,t
2_02_16,tap,p
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,i,i
2_02_16,tap,a
2_02_16,tap,t
2_02_16,tap,p
2_02_16,mːɔ,m
2_02_16,mːɔ,ɔ
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,mwa,a
2_02_16,mwa,m
2_02_16,mwa,w
2_02_16,osi,s
2_02_16,osi,i
2_02_16,osi,o
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,i,i
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,pa,a
2_02_16,pa,p
2_02_16,mə,ə
2_02_16,mə,m
2_02_16,dɔne,e
2_02_16,dɔne,d
2_02_16,dɔne,n
2_02_16,dɔne,ɔ
2_02_16,sɛ,s
2_02_16,sɛ,ɛ
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,ki,i
2_02_16,ki,k
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,pa,a
2_02_16,pa,p
2_02_16,m,m
2_02_16,wi,i
2_02_16,wi,w
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,mwa,a
2_02_16,mwa,m
2_02_16,mwa,w
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,fɛʁ,ɛ
2_02_16,fɛʁ,f
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,syʁ,s
2_02_16,syʁ,y
2_02_16,lɛ,l
2_02_16,lɛ,ɛ
2_02_16,talɛt,a
2_02_16,talɛt,l
2_02_16,talɛt,ɛ
2_02_16,talɛt,t
2_02_16,talɛt,t
2_02_16,sɛ,s
2_02_16,sɛ,ɛ
2_02_16,twa,a
2_02_16,twa,t
2_02_16,twa,w
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,fɛʁ,ɛ
2_02_16,fɛʁ,f
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,syʁ,s
2_02_16,syʁ,y
2_02_16,lɛ,l
2_02_16,lɛ,ɛ
2_02_16,talɛt,a
2_02_16,talɛt,l
2_02_16,talɛt,ɛ
2_02_16,talɛt,t
2_02_16,talɛt,t
2_02_16,vɛ,ɛ
2_02_16,vɛ,v
2_02_16,fɛʁ,ɛ
2_02_16,fɛʁ,f
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,ə,ə
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,fɛʁ,ɛ
2_02_16,fɛʁ,f
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,syʁ,s
2_02_16,syʁ,y
2_02_16,lɛ,l
2_02_16,lɛ,ɛ
2_02_16,talɛt,a
2_02_16,talɛt,l
2_02_16,talɛt,ɛ
2_02_16,talɛt,t
2_02_16,talɛt,t
2_02_16,ə,ə
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,fɛʁ,ɛ
2_02_16,fɛʁ,f
2_02_16,fɛʁ,ɛ
2_02_16,fɛʁ,f
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,syʁ,s
2_02_16,syʁ,y
2_02_16,lɛ,l
2_02_16,lɛ,ɛ
2_02_16,talɛt,a
2_02_16,talɛt,l
2_02_16,talɛt,ɛ
2_02_16,talɛt,t
2_02_16,talɛt,t
2_02_16,syʁ,s
2_02_16,syʁ,y
2_02_16,lɛ,l
2_02_16,lɛ,ɛ
2_02_16,talɛt,a
2_02_16,talɛt,l
2_02_16,talɛt,ɛ
2_02_16,talɛt,t
2_02_16,talɛt,t
2_02_16,sɛ,s
2_02_16,sɛ,ɛ
2_02_16,fʁwa,a
2_02_16,fʁwa,f
2_02_16,fʁwa,w
2_02_16,ɔ,ɔ
2_02_16,sy,s
2_02_16,sy,y
2_02_16,i,i
2_02_16,fo,o
2_02_16,fo,f
2_02_16,dɛ,ɛ
2_02_16,dɛ,d
2_02_16,papje,a
2_02_16,papje,e
2_02_16,papje,p
2_02_16,papje,p
2_02_16,papje,j
2_02_16,twalɛt,a
2_02_16,twalɛt,l
2_02_16,twalɛt,ɛ
2_02_16,twalɛt,t
2_02_16,twalɛt,t
2_02_16,twalɛt,w
2_02_16,fo,o
2_02_16,fo,f
2_02_16,dɛ,ɛ
2_02_16,dɛ,d
2_02_16,papje,a
2_02_16,papje,e
2_02_16,papje,p
2_02_16,papje,p
2_02_16,papje,j
2_02_16,ə,ə
2_02_16,m,m
2_02_16,ɛsɥi,s
2_02_16,ɛsɥi,i
2_02_16,ɛsɥi,ɛ
2_02_16,ɛsɥi,ɥ
2_02_16,tut,t
2_02_16,tut,t
2_02_16,tut,u
2_02_16,sœl,l
2_02_16,sœl,s
2_02_16,sœl,œ
2_02_16,sɛ,s
2_02_16,sɛ,ɛ
2_02_16,də,ə
2_02_16,də,d
2_02_16,ma,a
2_02_16,ma,m
2_02_16,kikin,i
2_02_16,kikin,i
2_02_16,kikin,k
2_02_16,kikin,k
2_02_16,kikin,n
2_02_16,gʁɔ,ɔ
2_02_16,gʁɔ,g
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,kaka,a
2_02_16,kaka,a
2_02_16,kaka,k
2_02_16,kaka,k
2_02_16,də,ə
2_02_16,də,d
2_02_16,fi,i
2_02_16,fi,f
2_02_16,m1,m
2_02_16,m1,1
2_02_16,bebe,e
2_02_16,bebe,e
2_02_16,bebe,b
2_02_16,bebe,b
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,il,l
2_02_16,il,i
2_02_16,a,a
2_02_16,la,a
2_02_16,la,l
2_02_16,bagɛtə,a
2_02_16,bagɛtə,ɛ
2_02_16,bagɛtə,ə
2_02_16,bagɛtə,t
2_02_16,bagɛtə,b
2_02_16,bagɛtə,g
2_02_16,n1,n
2_02_16,n1,1
2_02_16,z,z
2_02_16,e,e
2_02_16,pji,i
2_02_16,pji,p
2_02_16,pji,j
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,ɔ,ɔ
2_02_16,la,a
2_02_16,la,l
2_02_16,suʁi,s
2_02_16,suʁi,i
2_02_16,suʁi,u
2_02_16,l,l
2_02_16,a,a
2_02_16,dɛ,ɛ
2_02_16,dɛ,d
2_02_16,djø,d
2_02_16,djø,j
2_02_16,djø,ø
2_02_16,ɛl,l
2_02_16,ɛl,ɛ
2_02_16,a,a
2_02_16,sa,a
2_02_16,sa,s
2_02_16,buʃ,u
2_02_16,buʃ,b
2_02_16,buʃ,ʃ
2_02_16,mɔ,m
2_02_16,mɔ,ɔ
2_02_16,ti,i
2_02_16,ti,t
2_02_16,bizu,i
2_02_16,bizu,u
2_02_16,bizu,b
2_02_16,bizu,z
2_02_16,la,a
2_02_16,la,l
2_02_16,fyme,e
2_02_16,fyme,m
2_02_16,fyme,y
2_02_16,fyme,f
2_02_16,fo,o
2_02_16,fo,f
2_02_16,ʁak1te,a
2_02_16,ʁak1te,e
2_02_16,ʁak1te,t
2_02_16,ʁak1te,k
2_02_16,ʁak1te,1
2_02_16,fo,o
2_02_16,fo,f
2_02_16,ʁak1te,a
2_02_16,ʁak1te,e
2_02_16,ʁak1te,t
2_02_16,ʁak1te,k
2_02_16,ʁak1te,1
2_02_16,wi,i
2_02_16,wi,w
2_02_16,zyjɛt,ɛ
2_02_16,zyjɛt,t
2_02_16,zyjɛt,y
2_02_16,zyjɛt,j
2_02_16,zyjɛt,z
2_02_16,ə,ə
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,zyjɛt,ɛ
2_02_16,zyjɛt,t
2_02_16,zyjɛt,y
2_02_16,zyjɛt,j
2_02_16,zyjɛt,z
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,ʁak1te,a
2_02_16,ʁak1te,e
2_02_16,ʁak1te,t
2_02_16,ʁak1te,k
2_02_16,ʁak1te,1
2_02_16,zyjɛt,ɛ
2_02_16,zyjɛt,t
2_02_16,zyjɛt,y
2_02_16,zyjɛt,j
2_02_16,zyjɛt,z
2_02_16,zyjɛt,ɛ
2_02_16,zyjɛt,t
2_02_16,zyjɛt,y
2_02_16,zyjɛt,j
2_02_16,zyjɛt,z
2_02_16,va,a
2_02_16,va,v
2_02_16,a,a
2_02_16,la,a
2_02_16,la,l
2_02_16,mɛʁ,ɛ
2_02_16,mɛʁ,m
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,ɛ,ɛ
2_02_16,fɛ,ɛ
2_02_16,fɛ,f
2_02_16,pipi,i
2_02_16,pipi,i
2_02_16,pipi,p
2_02_16,pipi,p
2_02_16,avɛk,a
2_02_16,avɛk,ɛ
2_02_16,avɛk,k
2_02_16,avɛk,v
2_02_16,mam0,a
2_02_16,mam0,m
2_02_16,mam0,m
2_02_16,mam0,0
2_02_16,zyjɛt,ɛ
2_02_16,zyjɛt,t
2_02_16,zyjɛt,y
2_02_16,zyjɛt,j
2_02_16,zyjɛt,z
2_02_16,zyljɛt,l
2_02_16,zyljɛt,ɛ
2_02_16,zyljɛt,t
2_02_16,zyljɛt,y
2_02_16,zyljɛt,j
2_02_16,zyljɛt,z
2_02_16,il,l
2_02_16,il,i
2_02_16,aʁap,a
2_02_16,aʁap,a
2_02_16,aʁap,p
2_02_16,s1,s
2_02_16,s1,1
2_02_16,bal1,a
2_02_16,bal1,l
2_02_16,bal1,1
2_02_16,bal1,b
2_02_16,zyljɛt,l
2_02_16,zyljɛt,ɛ
2_02_16,zyljɛt,t
2_02_16,zyljɛt,y
2_02_16,zyljɛt,j
2_02_16,zyljɛt,z
2_02_16,il,l
2_02_16,il,i
2_02_16,aʁap,a
2_02_16,aʁap,a
2_02_16,aʁap,p
2_02_16,s1,s
2_02_16,s1,1
2_02_16,bal1,a
2_02_16,bal1,l
2_02_16,bal1,1
2_02_16,bal1,b
2_02_16,əbʁ3̃,ə
2_02_16,əbʁ3̃,b
2_02_16,əbʁ3̃,3
2_02_16,mwa,a
2_02_16,mwa,m
2_02_16,mwa,w
2_02_16,osi,s
2_02_16,osi,i
2_02_16,osi,o
2_02_16,ə,ə
2_02_16,vø,v
2_02_16,vø,ø
2_02_16,tuʁsbʁ3̃,s
2_02_16,tuʁsbʁ3̃,t
2_02_16,tuʁsbʁ3̃,u
2_02_16,tuʁsbʁ3̃,b
2_02_16,tuʁsbʁ3̃,3
2_02_16,uʁsbʁ3̃,s
2_02_16,uʁsbʁ3̃,u
2_02_16,uʁsbʁ3̃,b
2_02_16,uʁsbʁ3̃,3
2_02_16,uʁsbʁ3̃,s
2_02_16,uʁsbʁ3̃,u
2_02_16,uʁsbʁ3̃,b
2_02_16,uʁsbʁ3̃,3
2_02_16,wi,i
2_02_16,wi,w
2_02_16,wi,i
2_02_16,wi,w
2_02_16,uʁsbʁ3̃va,a
2_02_16,uʁsbʁ3̃va,s
2_02_16,uʁsbʁ3̃va,u
2_02_16,uʁsbʁ3̃va,v
2_02_16,uʁsbʁ3̃va,b
2_02_16,uʁsbʁ3̃va,3
2_02_16,d0,d
2_02_16,d0,0
2_02_16,s1,s
2_02_16,s1,1
2_02_16,li,l
2_02_16,li,i
2_02_16,li,l
2_02_16,li,i
2_02_16,m,m
2_02_16,vwala,a
2_02_16,vwala,a
2_02_16,vwala,l
2_02_16,vwala,v
2_02_16,vwala,w
2_02_16,ve,e
2_02_16,ve,v
2_02_16,ʁak1te,a
2_02_16,ʁak1te,e
2_02_16,ʁak1te,t
2_02_16,ʁak1te,k
2_02_16,ʁak1te,1
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,sp2dənɔɛl,l
2_02_16,sp2dənɔɛl,s
2_02_16,sp2dənɔɛl,ɛ
2_02_16,sp2dənɔɛl,ə
2_02_16,sp2dənɔɛl,p
2_02_16,sp2dənɔɛl,d
2_02_16,sp2dənɔɛl,n
2_02_16,sp2dənɔɛl,ɔ
2_02_16,sp2dənɔɛl,2
2_02_16,wi,i
2_02_16,wi,w
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,sap2dənɔɛl,a
2_02_16,sap2dənɔɛl,l
2_02_16,sap2dənɔɛl,s
2_02_16,sap2dənɔɛl,ɛ
2_02_16,sap2dənɔɛl,ə
2_02_16,sap2dənɔɛl,p
2_02_16,sap2dənɔɛl,d
2_02_16,sap2dənɔɛl,n
2_02_16,sap2dənɔɛl,ɔ
2_02_16,sap2dənɔɛl,2
2_02_16,s,s
2_02_16,ə,ə
2_02_16,uʁsbʁ,s
2_02_16,uʁsbʁ,u
2_02_16,uʁsbʁ,b
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,sap2,a
2_02_16,sap2,s
2_02_16,sap2,p
2_02_16,sap2,2
2_02_16,ʁepaʁe,a
2_02_16,ʁepaʁe,e
2_02_16,ʁepaʁe,e
2_02_16,ʁepaʁe,p
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,sap2,a
2_02_16,sap2,s
2_02_16,sap2,p
2_02_16,sap2,2
2_02_16,wi,i
2_02_16,wi,w
2_02_16,t,t
2_02_16,a,a
2_02_16,ʁepaʁe,a
2_02_16,ʁepaʁe,e
2_02_16,ʁepaʁe,e
2_02_16,ʁepaʁe,p
2_02_16,sap2,a
2_02_16,sap2,s
2_02_16,sap2,p
2_02_16,sap2,2
2_02_16,usj1,s
2_02_16,usj1,u
2_02_16,usj1,1
2_02_16,usj1,j
2_02_16,busə,s
2_02_16,busə,ə
2_02_16,busə,u
2_02_16,busə,b
2_02_16,ɔlis,l
2_02_16,ɔlis,s
2_02_16,ɔlis,i
2_02_16,ɔlis,ɔ
2_02_16,i,i
2_02_16,i,i
2_02_16,ʁak1t,a
2_02_16,ʁak1t,t
2_02_16,ʁak1t,k
2_02_16,ʁak1t,1
2_02_16,lə,l
2_02_16,lə,ə
2_02_16,sj2,s
2_02_16,sj2,2
2_02_16,sj2,j
2_02_16,a,a
2_02_16,t0to,t
2_02_16,t0to,t
2_02_16,t0to,0
2_02_16,t0to,o
2_02_16,mwa,a
2_02_16,mwa,m
2_02_16,mwa,w
2_02_16,z,z
2_02_16,e,e
2_02_16,fe,e
2_02_16,fe,f
2_02_16,3̃bizu,i
2_02_16,3̃bizu,u
2_02_16,3̃bizu,b
2_02_16,3̃bizu,z
2_02_16,3̃bizu,3
2_02_16,ylis,l
2_02_16,ylis,s
2_02_16,ylis,i
2_02_16,ylis,y
2_02_16,ty,t
2_02_16,ty,y
2_02_16,fe,e
2_02_16,fe,f
2_02_16,dy,d
2_02_16,dy,y
2_02_16,bʁɥi,i
2_02_16,bʁɥi,b
2_02_16,bʁɥi,ɥ
2_02_16,ɔ,ɔ
2_02_16,3̃ʁɔ,ɔ
2_02_16,3̃ʁɔ,3
2_02_16,sj2,s
2_02_16,sj2,2
2_02_16,sj2,j
2_02_16,i,i
2_02_16,dɔʁ,d
2_02_16,dɔʁ,ɔ
2_02_16,lɛ,l
2_02_16,lɛ,ɛ
2_02_16,pəti,i
2_02_16,pəti,ə
2_02_16,pəti,t
2_02_16,pəti,p
2_03_08,lɛ,l
2_03_08,lɛ,ɛ
2_03_08,bue,e
2_03_08,bue,u
2_03_08,bue,b
2_03_08,u,u
2_03_08,a,a
2_03_08,la,a
2_03_08,la,l
2_03_08,pisin,s
2_03_08,pisin,i
2_03_08,pisin,i
2_03_08,pisin,p
2_03_08,pisin,n
2_03_08,lɛ,l
2_03_08,lɛ,ɛ
2_03_08,bue,e
2_03_08,bue,u
2_03_08,bue,b
2_03_08,də,ə
2_03_08,də,d
2_03_08,ʒ,ʒ
2_03_08,e,e
2_03_08,ma,a
2_03_08,ma,m
2_03_08,buue,e
2_03_08,buue,u
2_03_08,buue,u
2_03_08,buue,b
2_03_08,a,a
2_03_08,la,a
2_03_08,la,l
2_03_08,pisin,s
2_03_08,pisin,i
2_03_08,pisin,i
2_03_08,pisin,p
2_03_08,pisin,n
2_03_08,a,a
2_03_08,la,a
2_03_08,la,l
2_03_08,pisin,s
2_03_08,pisin,i
2_03_08,pisin,i
2_03_08,pisin,p
2_03_08,pisin,n
2_03_08,1,1
2_03_08,va,a
2_03_08,va,v
2_03_08,d0,d
2_03_08,d0,0
2_03_08,la,a
2_03_08,la,l
2_03_08,pisin,s
2_03_08,pisin,i
2_03_08,pisin,i
2_03_08,pisin,p
2_03_08,pisin,n
2_03_08,sɛ,s
2_03_08,sɛ,ɛ
2_03_08,yn,n
2_03_08,yn,y
2_03_08,bue,e
2_03_08,bue,u
2_03_08,bue,b
2_03_08,də,ə
2_03_08,də,d
2_03_08,pʁ2sɛ,s
2_03_08,pʁ2sɛ,ɛ
2_03_08,pʁ2sɛ,p
2_03_08,pʁ2sɛ,2
2_03_08,sɛ,s
2_03_08,sɛ,ɛ
2_03_08,də,ə
2_03_08,də,d
2_03_08,pʁ2sɛs,s
2_03_08,pʁ2sɛs,s
2_03_08,pʁ2sɛs,ɛ
2_03_08,pʁ2sɛs,p
2_03_08,pʁ2sɛs,2
2_03_08,e,e
2_03_08,mwa,a
2_03_08,mwa,m
2_03_08,mwa,w
2_03_08,eklabuse,a
2_03_08,eklabuse,l
2_03_08,eklabuse,e
2_03_08,eklabuse,e
2_03_08,eklabuse,s
2_03_08,eklabuse,k
2_03_08,eklabuse,u
2_03_08,eklabuse,b
2_03_08,ve,e
2_03_08,ve,v
2_03_08,naze,a
2_03_08,naze,e
2_03_08,naze,n
2_03_08,naze,z
2_03_08,pʁɛt,ɛ
2_03_08,pʁɛt,t
2_03_08,pʁɛt,p
2_03_08,papa,a
2_03_08,papa,a
2_03_08,papa,p
2_03_08,papa,p
2_03_08,1,1
2_03_08,va,a
2_03_08,va,v
2_03_08,sote,e
2_03_08,sote,s
2_03_08,sote,t
2_03_08,sote,o
2_03_08,so,s
2_03_08,so,o
2_03_08,va,a
2_03_08,va,v
2_03_08,sote,e
2_03_08,sote,s
2_03_08,sote,t
2_03_08,sote,o
2_03_08,ɔjena,a
2_03_08,ɔjena,e
2_03_08,ɔjena,n
2_03_08,ɔjena,ɔ
2_03_08,ɔjena,j
2_03_08,lɛ,l
2_03_08,lɛ,ɛ
2_03_08,kap,a
2_03_08,kap,k
2_03_08,kap,p
2_03_08,lɛ,l
2_03_08,lɛ,ɛ
2_03_08,kap,a
2_03_08,kap,k
2_03_08,kap,p
2_03_08,a,a
2_03_08,wi,i
2_03_08,wi,w
2_03_08,də,ə
2_03_08,də,d
2_03_08,mwa,a
2_03_08,mwa,m
2_03_08,mwa,w
2_03_08,də,ə
2_03_08,də,d
2_03_08,pʁ2sɛs,s
2_03_08,pʁ2sɛs,s
2_03_08,pʁ2sɛs,ɛ
2_03_08,pʁ2sɛs,p
2_03_08,pʁ2sɛs,2
2_03_08,də,ə
2_03_08,də,d
2_03_08,pʁ2sɛs,s
2_03_08,pʁ2sɛs,s
2_03_08,pʁ2sɛs,ɛ
2_03_08,pʁ2sɛs,p
2_03_08,pʁ2sɛs,2
2_03_08,əlis,l
2_03_08,əlis,s
2_03_08,əlis,i
2_03_08,əlis,ə
2_03_08,mø,m
2_03_08,mø,ø
2_03_08,ma,a
2_03_08,ma,m
2_03_08,kap,a
2_03_08,kap,k
2_03_08,kap,p
2_03_08,l,l
2_03_08,e,e
2_03_08,yn,n
2_03_08,yn,y
2_03_08,kap,a
2_03_08,kap,k
2_03_08,kap,p
2_03_08,də,ə
2_03_08,də,d
2_03_08,ʁək2,ə
2_03_08,ʁək2,k
2_03_08,ʁək2,2
2_03_08,mwa,a
2_03_08,mwa,m
2_03_08,mwa,w
2_03_08,mwa,a
2_03_08,mwa,m
2_03_08,mwa,w
2_03_08,z,z
2_03_08,e,e
2_03_08,yn,n
2_03_08,yn,y
2_03_08,kap,a
2_03_08,kap,k
2_03_08,kap,p
2_03_08,də,ə
2_03_08,də,d
2_03_08,ʁək2,ə
2_03_08,ʁək2,k
2_03_08,ʁək2,2
2_03_08,e,e
2_03_08,lə,l
2_03_08,lə,ə
2_03_08,o,o
2_03_08,ɔ,ɔ
2_03_08,sa,a
2_03_08,sa,s
2_03_08,sɛ,s
2_03_08,sɛ,ɛ
2_03_08,lɛ,l
2_03_08,lɛ,ɛ
2_03_08,ə,ə
2_03_08,z,z
2_03_08,aʁiv,a
2_03_08,aʁiv,i
2_03_08,aʁiv,v
2_03_08,pa,a
2_03_08,pa,p
2_03_08,a,a
2_03_08,ʁə,ə
2_03_08,mɛ,ɛ
2_03_08,mɛ,m
2_03_08,z,z
2_03_08,e,e
2_03_08,ʁeysi,e
2_03_08,ʁeysi,s
2_03_08,ʁeysi,i
2_03_08,ʁeysi,y
2_03_08,a,a
2_03_08,l,l
2_03_08,a,a
2_03_08,l,l
2_03_08,mɛt,ɛ
2_03_08,mɛt,t
2_03_08,mɛt,m
2_03_08,mam,a
2_03_08,mam,m
2_03_08,mam,m
2_03_08,la,a
2_03_08,la,l
2_03_08,fam,a
2_03_08,fam,m
2_03_08,fam,f
2_03_08,də,ə
2_03_08,də,d
2_03_08,menaz,a
2_03_08,menaz,e
2_03_08,menaz,m
2_03_08,menaz,n
2_03_08,menaz,z
2_03_08,ɛl,l
2_03_08,ɛl,ɛ
2_03_08,va,a
2_03_08,va,v
2_03_08,vniʁ,i
2_03_08,vniʁ,n
2_03_08,vniʁ,v
2_03_08,ɛl,l
2_03_08,ɛl,ɛ
2_03_08,va,a
2_03_08,va,v
2_03_08,et2t,e
2_03_08,et2t,t
2_03_08,et2t,t
2_03_08,et2t,2
