index,mot,phoneme
1_02_28,debɛ,e
1_02_28,debɛ,ɛ
1_02_28,debɛ,d
1_02_28,debɛ,b
1_02_28,mamamaa,a
1_02_28,mamamaa,a
1_02_28,mamamaa,a
1_02_28,mamamaa,a
1_02_28,mamamaa,m
1_02_28,mamamaa,m
1_02_28,mamamaa,m
1_02_28,eeeː,e
1_02_28,eeeː,e
1_02_28,eeeː,e
1_02_28,mama,a
1_02_28,mama,a
1_02_28,mama,m
1_02_28,mama,m
1_02_28,mam,a
1_02_28,mam,m
1_02_28,mam,m
1_02_28,gɛlɛ,l
1_02_28,gɛlɛ,ɛ
1_02_28,gɛlɛ,ɛ
1_02_28,gɛlɛ,g
1_02_28,ɛ,ɛ
1_02_28,i,i
1_02_28,ønø,n
1_02_28,ønø,ø
1_02_28,ønø,ø
1_02_28,mama,a
1_02_28,mama,a
1_02_28,mama,m
1_02_28,mama,m
1_02_28,te,e
1_02_28,te,t
1_02_28,tɛj,ɛ
1_02_28,tɛj,t
1_02_28,tɛj,j
1_02_28,teː,e
1_02_28,teː,t
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,a
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,ʃaʃaʃaʃaʃaʃaʃaʃaʃaʃa,ʃ
1_02_28,a,a
1_02_28,eezøvøsote,e
1_02_28,eezøvøsote,e
1_02_28,eezøvøsote,e
1_02_28,eezøvøsote,s
1_02_28,eezøvøsote,t
1_02_28,eezøvøsote,v
1_02_28,eezøvøsote,o
1_02_28,eezøvøsote,z
1_02_28,eezøvøsote,ø
1_02_28,eezøvøsote,ø
1_02_28,tatata,a
1_02_28,tatata,a
1_02_28,tatata,a
1_02_28,tatata,t
1_02_28,tatata,t
1_02_28,tatata,t
1_02_28,ʃiʃi,i
1_02_28,ʃiʃi,i
1_02_28,ʃiʃi,ʃ
1_02_28,ʃiʃi,ʃ
1_02_28,gikik1k1,i
1_02_28,gikik1k1,i
1_02_28,gikik1k1,k
1_02_28,gikik1k1,k
1_02_28,gikik1k1,k
1_02_28,gikik1k1,1
1_02_28,gikik1k1,1
1_02_28,gikik1k1,g
1_02_28,he,e
1_02_28,titaXpatɛ,a
1_02_28,titaXpatɛ,a
1_02_28,titaXpatɛ,i
1_02_28,titaXpatɛ,ɛ
1_02_28,titaXpatɛ,t
1_02_28,titaXpatɛ,t
1_02_28,titaXpatɛ,t
1_02_28,titaXpatɛ,p
1_02_28,e,e
1_02_28,jegekɛkɛkihihi,e
1_02_28,jegekɛkɛkihihi,e
1_02_28,jegekɛkɛkihihi,i
1_02_28,jegekɛkɛkihihi,i
1_02_28,jegekɛkɛkihihi,i
1_02_28,jegekɛkɛkihihi,ɛ
1_02_28,jegekɛkɛkihihi,ɛ
1_02_28,jegekɛkɛkihihi,k
1_02_28,jegekɛkɛkihihi,k
1_02_28,jegekɛkɛkihihi,k
1_02_28,jegekɛkɛkihihi,j
1_02_28,jegekɛkɛkihihi,g
1_02_28,ʃa,a
1_02_28,ʃa,ʃ
1_02_28,mama,a
1_02_28,mama,a
1_02_28,mama,m
1_02_28,mama,m
1_02_28,ʃʃ,ʃ
1_02_28,ʃʃ,ʃ
1_02_28,ʃaʃa,a
1_02_28,ʃaʃa,a
1_02_28,ʃaʃa,ʃ
1_02_28,ʃaʃa,ʃ
1_02_28,ʃː,ʃ
1_02_28,mama,a
1_02_28,mama,a
1_02_28,mama,m
1_02_28,mama,m
1_02_28,mama,a
1_02_28,mama,a
1_02_28,mama,m
1_02_28,mama,m
1_02_28,mː,m
1_02_28,ʃaʃa,a
1_02_28,ʃaʃa,a
1_02_28,ʃaʃa,ʃ
1_02_28,ʃaʃa,ʃ
1_02_28,mː,m
1_02_28,aː,a
1_02_28,aji,a
1_02_28,aji,i
1_02_28,aji,j
1_02_28,ʃaʃa,a
1_02_28,ʃaʃa,a
1_02_28,ʃaʃa,ʃ
1_02_28,ʃaʃa,ʃ
1_02_28,ʃ,ʃ
1_02_28,øː,ø
1_02_28,mː,m
1_02_28,beʒa,a
1_02_28,beʒa,e
1_02_28,beʒa,ʒ
1_02_28,beʒa,b
1_02_28,ɲø,ø
1_02_28,ɲø,ɲ
1_02_28,ijamamamemimimømø,a
1_02_28,ijamamamemimimømø,a
1_02_28,ijamamamemimimømø,a
1_02_28,ijamamamemimimømø,e
1_02_28,ijamamamemimimømø,i
1_02_28,ijamamamemimimømø,i
1_02_28,ijamamamemimimømø,i
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,m
1_02_28,ijamamamemimimømø,j
1_02_28,ijamamamemimimømø,ø
1_02_28,ijamamamemimimømø,ø
1_02_28,si,s
1_02_28,si,i
1_02_28,mama,a
1_02_28,mama,a
1_02_28,mama,m
1_02_28,mama,m
1_02_28,ka,a
1_02_28,ka,k
1_02_28,øː,ø
1_02_28,ka,a
1_02_28,ka,k
1_03_18,i,i
1_03_18,lɛ,l
1_03_18,lɛ,ɛ
1_03_18,vwa,a
1_03_18,vwa,v
1_03_18,vwa,w
1_03_18,a,a
1_03_18,aː,a
1_03_18,ti,i
1_03_18,ti,t
1_03_18,vwa,a
1_03_18,vwa,v
1_03_18,vwa,w
1_03_18,aː,a
1_03_18,ty,t
1_03_18,ty,y
1_03_18,pø,p
1_03_18,pø,ø
1_03_18,t,t
1_03_18,asi,a
1_03_18,asi,s
1_03_18,asi,i
1_03_18,ty,t
1_03_18,ty,y
1_03_18,pø,p
1_03_18,pø,ø
1_03_18,t,t
1_03_18,asi,a
1_03_18,asi,s
1_03_18,asi,i
1_03_18,veba,a
1_03_18,veba,e
1_03_18,veba,v
1_03_18,veba,b
1_03_18,ejajaje,a
1_03_18,ejajaje,a
1_03_18,ejajaje,e
1_03_18,ejajaje,e
1_03_18,ejajaje,j
1_03_18,ejajaje,j
1_03_18,ejajaje,j
1_03_18,eje,e
1_03_18,eje,e
1_03_18,eje,j
1_03_18,mwa,a
1_03_18,mwa,m
1_03_18,mwa,w
1_03_18,pe,e
1_03_18,pe,p
1_03_18,ejededevigɛ,e
1_03_18,ejededevigɛ,e
1_03_18,ejededevigɛ,e
1_03_18,ejededevigɛ,e
1_03_18,ejededevigɛ,i
1_03_18,ejededevigɛ,ɛ
1_03_18,ejededevigɛ,d
1_03_18,ejededevigɛ,d
1_03_18,ejededevigɛ,v
1_03_18,ejededevigɛ,j
1_03_18,ejededevigɛ,g
1_03_18,œga,a
1_03_18,œga,œ
1_03_18,œga,g
1_03_18,dɔdo,d
1_03_18,dɔdo,d
1_03_18,dɔdo,o
1_03_18,dɔdo,ɔ
1_03_18,eja,a
1_03_18,eja,e
1_03_18,eja,j
1_03_18,uʃuʃa,a
1_03_18,uʃuʃa,u
1_03_18,uʃuʃa,u
1_03_18,uʃuʃa,ʃ
1_03_18,uʃuʃa,ʃ
1_03_18,ej0,e
1_03_18,ej0,0
1_03_18,ej0,j
1_03_18,etet0pa,a
1_03_18,etet0pa,e
1_03_18,etet0pa,e
1_03_18,etet0pa,t
1_03_18,etet0pa,t
1_03_18,etet0pa,p
1_03_18,etet0pa,0
1_03_18,ny,n
1_03_18,ny,y
1_03_18,pad1,a
1_03_18,pad1,p
1_03_18,pad1,d
1_03_18,pad1,1
1_03_18,hɛhɛ,ɛ
1_03_18,hɛhɛ,ɛ
1_03_18,əsɛ,s
1_03_18,əsɛ,ɛ
1_03_18,əsɛ,ə
1_03_18,esɛ,e
1_03_18,esɛ,s
1_03_18,esɛ,ɛ
1_03_18,ɛsɛ,s
1_03_18,ɛsɛ,ɛ
1_03_18,ɛsɛ,ɛ
1_03_18,ɛʃa,a
1_03_18,ɛʃa,ɛ
1_03_18,ɛʃa,ʃ
1_03_18,hihihi,i
1_03_18,hihihi,i
1_03_18,hihihi,i
1_03_18,si,s
1_03_18,si,i
1_03_18,m,m
1_03_18,ɛʃɛ,ɛ
1_03_18,ɛʃɛ,ɛ
1_03_18,ɛʃɛ,ʃ
1_03_18,ɛj,ɛ
1_03_18,ɛj,j
1_03_18,amatjiœ,a
1_03_18,amatjiœ,a
1_03_18,amatjiœ,i
1_03_18,amatjiœ,t
1_03_18,amatjiœ,m
1_03_18,amatjiœ,j
1_03_18,amatjiœ,œ
1_03_18,ɛʃi,i
1_03_18,ɛʃi,ɛ
1_03_18,ɛʃi,ʃ
1_03_18,mam0,a
1_03_18,mam0,m
1_03_18,mam0,m
1_03_18,mam0,0
1_03_18,e,e
1_03_18,ɛse,e
1_03_18,ɛse,s
1_03_18,ɛse,ɛ
1_03_18,seta,a
1_03_18,seta,e
1_03_18,seta,s
1_03_18,seta,t
1_03_18,jɛjɛ,ɛ
1_03_18,jɛjɛ,ɛ
1_03_18,jɛjɛ,j
1_03_18,jɛjɛ,j
1_03_18,ejɛjɛ,e
1_03_18,ejɛjɛ,ɛ
1_03_18,ejɛjɛ,ɛ
1_03_18,ejɛjɛ,j
1_03_18,ejɛjɛ,j
1_03_18,jawa,a
1_03_18,jawa,a
1_03_18,jawa,j
1_03_18,jawa,w
1_03_18,ɛja,a
1_03_18,ɛja,ɛ
1_03_18,ɛja,j
1_03_18,iːsi,s
1_03_18,iːsi,i
1_03_18,iːsi,i
1_03_18,iʃi,i
1_03_18,iʃi,i
1_03_18,iʃi,ʃ
1_03_18,iti,i
1_03_18,iti,i
1_03_18,iti,t
1_03_18,e,e
1_03_18,bœl3,l
1_03_18,bœl3,b
1_03_18,bœl3,3
1_03_18,bœl3,œ
1_03_18,ɔʃ,ɔ
1_03_18,ɔʃ,ʃ
1_03_18,dibu,i
1_03_18,dibu,d
1_03_18,dibu,u
1_03_18,dibu,b
1_03_18,ywə,ə
1_03_18,ywə,y
1_03_18,ywə,w
1_03_18,jɛjɛɛː,ɛ
1_03_18,jɛjɛɛː,ɛ
1_03_18,jɛjɛɛː,ɛ
1_03_18,jɛjɛɛː,j
1_03_18,jɛjɛɛː,j
1_03_18,vwa,a
1_03_18,vwa,v
1_03_18,vwa,w
1_03_18,waː,a
1_03_18,waː,w
1_03_18,ibuta,a
1_03_18,ibuta,i
1_03_18,ibuta,t
1_03_18,ibuta,u
1_03_18,ibuta,b
1_03_18,me,e
1_03_18,me,m
1_03_18,me,e
1_03_18,me,m
1_03_18,wa,a
1_03_18,wa,w
1_03_18,ndɛda,a
1_03_18,ndɛda,ɛ
1_03_18,ndɛda,d
1_03_18,ndɛda,d
1_03_18,ndɛda,n
1_03_18,baba,a
1_03_18,baba,a
1_03_18,baba,b
1_03_18,baba,b
1_03_18,ɲiɲi,i
1_03_18,ɲiɲi,i
1_03_18,ɲiɲi,ɲ
1_03_18,ɲiɲi,ɲ
1_03_18,klikla,a
1_03_18,klikla,l
1_03_18,klikla,l
1_03_18,klikla,i
1_03_18,klikla,k
1_03_18,klikla,k
1_03_18,laba,a
1_03_18,laba,a
1_03_18,laba,l
1_03_18,laba,b
1_03_18,dənpəpa,a
1_03_18,dənpəpa,ə
1_03_18,dənpəpa,ə
1_03_18,dənpəpa,p
1_03_18,dənpəpa,p
1_03_18,dənpəpa,d
1_03_18,dənpəpa,n
1_03_18,jeje,e
1_03_18,jeje,e
1_03_18,jeje,j
1_03_18,jeje,j
1_03_18,ejehe,e
1_03_18,ejehe,e
1_03_18,ejehe,e
1_03_18,ejehe,j
1_03_18,ii,i
1_03_18,ii,i
1_03_18,ɛjɛja,a
1_03_18,ɛjɛja,ɛ
1_03_18,ɛjɛja,ɛ
1_03_18,ɛjɛja,j
1_03_18,ɛjɛja,j
1_03_18,mmkjutvwa,a
1_03_18,mmkjutvwa,t
1_03_18,mmkjutvwa,k
1_03_18,mmkjutvwa,m
1_03_18,mmkjutvwa,m
1_03_18,mmkjutvwa,u
1_03_18,mmkjutvwa,v
1_03_18,mmkjutvwa,j
1_03_18,mmkjutvwa,w
1_03_18,wikɔ,i
1_03_18,wikɔ,k
1_03_18,wikɔ,ɔ
1_03_18,wikɔ,w
1_03_18,ejdøwa,a
1_03_18,ejdøwa,e
1_03_18,ejdøwa,d
1_03_18,ejdøwa,j
1_03_18,ejdøwa,w
1_03_18,ejdøwa,ø
1_03_18,ɛʃa,a
1_03_18,ɛʃa,ɛ
1_03_18,ɛʃa,ʃ
1_03_18,pøpa,a
1_03_18,pøpa,p
1_03_18,pøpa,p
1_03_18,pøpa,ø
1_03_18,ɛøgødididitetɛe,e
1_03_18,ɛøgødididitetɛe,e
1_03_18,ɛøgødididitetɛe,i
1_03_18,ɛøgødididitetɛe,i
1_03_18,ɛøgødididitetɛe,i
1_03_18,ɛøgødididitetɛe,ɛ
1_03_18,ɛøgødididitetɛe,ɛ
1_03_18,ɛøgødididitetɛe,t
1_03_18,ɛøgødididitetɛe,t
1_03_18,ɛøgødididitetɛe,d
1_03_18,ɛøgødididitetɛe,d
1_03_18,ɛøgødididitetɛe,d
1_03_18,ɛøgødididitetɛe,ø
1_03_18,ɛøgødididitetɛe,ø
1_03_18,ɛøgødididitetɛe,g
1_03_18,bøbla,a
1_03_18,bøbla,l
1_03_18,bøbla,b
1_03_18,bøbla,b
1_03_18,bøbla,ø
1_03_18,e0,e
1_03_18,e0,0
1_03_18,ija,a
1_03_18,ija,i
1_03_18,ija,j
1_03_18,jøjɛ,ɛ
1_03_18,jøjɛ,j
1_03_18,jøjɛ,j
1_03_18,jøjɛ,ø
1_03_18,mjejejɛ,e
1_03_18,mjejejɛ,e
1_03_18,mjejejɛ,ɛ
1_03_18,mjejejɛ,m
1_03_18,mjejejɛ,j
1_03_18,mjejejɛ,j
1_03_18,mjejejɛ,j
1_03_18,jeidøjɛ,e
1_03_18,jeidøjɛ,i
1_03_18,jeidøjɛ,ɛ
1_03_18,jeidøjɛ,d
1_03_18,jeidøjɛ,j
1_03_18,jeidøjɛ,j
1_03_18,jeidøjɛ,ø
1_03_18,mbøjøga,a
1_03_18,mbøjøga,m
1_03_18,mbøjøga,b
1_03_18,mbøjøga,j
1_03_18,mbøjøga,ø
1_03_18,mbøjøga,ø
1_03_18,mbøjøga,g
1_03_18,øsa,a
1_03_18,øsa,s
1_03_18,øsa,ø
1_03_18,pupupupu,p
1_03_18,pupupupu,p
1_03_18,pupupupu,p
1_03_18,pupupupu,p
1_03_18,pupupupu,u
1_03_18,pupupupu,u
1_03_18,pupupupu,u
1_03_18,pupupupu,u
1_03_18,ø,ø
1_03_18,um,m
1_03_18,um,u
1_03_18,mːːː,m
1_03_18,esi,e
1_03_18,esi,s
1_03_18,esi,i
1_03_18,wa,a
1_03_18,wa,w
1_03_18,babugato,a
1_03_18,babugato,a
1_03_18,babugato,t
1_03_18,babugato,u
1_03_18,babugato,o
1_03_18,babugato,b
1_03_18,babugato,b
1_03_18,babugato,g
1_03_18,dødøta,a
1_03_18,dødøta,t
1_03_18,dødøta,d
1_03_18,dødøta,d
1_03_18,dødøta,ø
1_03_18,dødøta,ø
1_03_18,iʒi,i
1_03_18,iʒi,i
1_03_18,iʒi,ʒ
1_03_18,iʃeʃa,a
1_03_18,iʃeʃa,e
1_03_18,iʃeʃa,i
1_03_18,iʃeʃa,ʃ
1_03_18,iʃeʃa,ʃ
1_03_18,mːː,m
1_03_18,isisɛsa,a
1_03_18,isisɛsa,s
1_03_18,isisɛsa,s
1_03_18,isisɛsa,s
1_03_18,isisɛsa,i
1_03_18,isisɛsa,i
1_03_18,isisɛsa,ɛ
1_03_18,mːː,m
1_03_18,aː,a
1_03_18,kwa,a
1_03_18,kwa,k
1_03_18,kwa,w
1_03_18,kwa,a
1_03_18,kwa,k
1_03_18,kwa,w
1_03_18,m,m
1_03_18,kɛm,ɛ
1_03_18,kɛm,k
1_03_18,kɛm,m
1_03_18,m,m
1_03_18,iiʃan,a
1_03_18,iiʃan,i
1_03_18,iiʃan,i
1_03_18,iiʃan,n
1_03_18,iiʃan,ʃ
1_03_18,ʒə,ə
1_03_18,ʒə,ʒ
1_03_18,juː,u
1_03_18,juː,j
1_03_18,a,a
1_03_18,3,3
1_03_18,ʒu,u
1_03_18,ʒu,ʒ
1_03_18,aja,a
1_03_18,aja,a
1_03_18,aja,j
1_03_18,mː,m
1_03_18,m,m
1_03_18,m,m
1_03_18,m,m
1_03_18,m,m
1_03_18,m,m
1_03_18,m,m
1_03_18,ababa,a
1_03_18,ababa,a
1_03_18,ababa,a
1_03_18,ababa,b
1_03_18,ababa,b
1_03_18,ababa,a
1_03_18,ababa,a
1_03_18,ababa,a
1_03_18,ababa,b
1_03_18,ababa,b
1_03_18,mam0,a
1_03_18,mam0,m
1_03_18,mam0,m
1_03_18,mam0,0
1_03_18,isɛ,s
1_03_18,isɛ,i
1_03_18,isɛ,ɛ
1_03_18,mam0,a
1_03_18,mam0,m
1_03_18,mam0,m
1_03_18,mam0,0
1_03_18,ve,e
1_03_18,ve,v
1_03_18,mamw0,a
1_03_18,mamw0,m
1_03_18,mamw0,m
1_03_18,mamw0,0
1_03_18,mamw0,w
1_03_18,ve,e
1_03_18,ve,v
1_03_18,jajut,a
1_03_18,jajut,t
1_03_18,jajut,u
1_03_18,jajut,j
1_03_18,jajut,j
1_03_18,kakeekeke,a
1_03_18,kakeekeke,e
1_03_18,kakeekeke,e
1_03_18,kakeekeke,e
1_03_18,kakeekeke,e
1_03_18,kakeekeke,k
1_03_18,kakeekeke,k
1_03_18,kakeekeke,k
1_03_18,kakeekeke,k
1_03_18,ekeke,e
1_03_18,ekeke,e
1_03_18,ekeke,e
1_03_18,ekeke,k
1_03_18,ekeke,k
1_03_18,ekɛk,e
1_03_18,ekɛk,ɛ
1_03_18,ekɛk,k
1_03_18,ekɛk,k
1_03_18,idididiiizi,i
1_03_18,idididiiizi,i
1_03_18,idididiiizi,i
1_03_18,idididiiizi,i
1_03_18,idididiiizi,i
1_03_18,idididiiizi,i
1_03_18,idididiiizi,i
1_03_18,idididiiizi,d
1_03_18,idididiiizi,d
1_03_18,idididiiizi,d
1_03_18,idididiiizi,z
1_03_18,je,e
1_03_18,je,j
1_03_18,jajut,a
1_03_18,jajut,t
1_03_18,jajut,u
1_03_18,jajut,j
1_03_18,jajut,j
1_03_18,eaa,a
1_03_18,eaa,a
1_03_18,eaa,e
1_03_18,djujtata,a
1_03_18,djujtata,a
1_03_18,djujtata,t
1_03_18,djujtata,t
1_03_18,djujtata,d
1_03_18,djujtata,u
1_03_18,djujtata,j
1_03_18,djujtata,j
1_03_18,mam0,a
1_03_18,mam0,m
1_03_18,mam0,m
1_03_18,mam0,0
1_03_18,he,e
1_03_18,he,e
1_03_18,dita,a
1_03_18,dita,i
1_03_18,dita,t
1_03_18,dita,d
1_03_18,ʃiʃaʃa,a
1_03_18,ʃiʃaʃa,a
1_03_18,ʃiʃaʃa,i
1_03_18,ʃiʃaʃa,ʃ
1_03_18,ʃiʃaʃa,ʃ
1_03_18,ʃiʃaʃa,ʃ
1_03_18,mama,a
1_03_18,mama,a
1_03_18,mama,m
1_03_18,mama,m
1_03_18,ju,u
1_03_18,ju,j
1_03_18,ne,e
1_03_18,ne,n
1_03_18,ka,a
1_03_18,ka,k
1_03_18,niʒe,e
1_03_18,niʒe,i
1_03_18,niʒe,n
1_03_18,niʒe,ʒ
1_03_18,wœ,w
1_03_18,wœ,œ
1_03_18,wa,a
1_03_18,wa,w
1_03_18,wawa,a
1_03_18,wawa,a
1_03_18,wawa,w
1_03_18,wawa,w
1_03_18,pwapwa,a
1_03_18,pwapwa,a
1_03_18,pwapwa,p
1_03_18,pwapwa,p
1_03_18,pwapwa,w
1_03_18,pwapwa,w
1_03_18,awœ,a
1_03_18,awœ,w
1_03_18,awœ,œ
1_03_18,œœ,œ
1_03_18,œœ,œ
1_03_18,ba,a
1_03_18,ba,b
1_03_18,m,m
1_03_18,jeje,e
1_03_18,jeje,e
1_03_18,jeje,j
1_03_18,jeje,j
1_03_18,eeew,e
1_03_18,eeew,e
1_03_18,eeew,e
1_03_18,eeew,w
1_03_18,aja,a
1_03_18,aja,a
1_03_18,aja,j
1_03_18,a,a
1_03_18,ajaja,a
1_03_18,ajaja,a
1_03_18,ajaja,a
1_03_18,ajaja,j
1_03_18,ajaja,j
1_03_18,aja,a
1_03_18,aja,a
1_03_18,aja,j
1_03_18,mːmː,m
1_03_18,mːmː,m
1_03_18,hi,i
1_03_18,hiha,a
1_03_18,hiha,i
1_03_18,jɛjɛ,ɛ
1_03_18,jɛjɛ,ɛ
1_03_18,jɛjɛ,j
1_03_18,jɛjɛ,j
1_03_18,ja,a
1_03_18,ja,j
1_03_18,mijeje,e
1_03_18,mijeje,e
1_03_18,mijeje,i
1_03_18,mijeje,m
1_03_18,mijeje,j
1_03_18,mijeje,j
1_03_18,ijiː,i
1_03_18,ijiː,i
1_03_18,ijiː,j
1_03_18,ijɛjɛ,i
1_03_18,ijɛjɛ,ɛ
1_03_18,ijɛjɛ,ɛ
1_03_18,ijɛjɛ,j
1_03_18,ijɛjɛ,j
1_03_18,ujeda,a
1_03_18,ujeda,e
1_03_18,ujeda,d
1_03_18,ujeda,u
1_03_18,ujeda,j
1_03_18,je,e
1_03_18,je,j
1_03_18,ejejeje,e
1_03_18,ejejeje,e
1_03_18,ejejeje,e
1_03_18,ejejeje,e
1_03_18,ejejeje,j
1_03_18,ejejeje,j
1_03_18,ejejeje,j
1_03_18,ijajaja,a
1_03_18,ijajaja,a
1_03_18,ijajaja,a
1_03_18,ijajaja,i
1_03_18,ijajaja,j
1_03_18,ijajaja,j
1_03_18,ijajaja,j
1_03_18,didja,a
1_03_18,didja,i
1_03_18,didja,d
1_03_18,didja,d
1_03_18,didja,j
1_03_18,ha,a
1_03_18,ha,a
1_03_18,ha,a
1_03_18,aː,a
1_03_18,badlɛn,a
1_03_18,badlɛn,l
1_03_18,badlɛn,ɛ
1_03_18,badlɛn,d
1_03_18,badlɛn,n
1_03_18,badlɛn,b
1_03_18,lalalalala,a
1_03_18,lalalalala,a
1_03_18,lalalalala,a
1_03_18,lalalalala,a
1_03_18,lalalalala,a
1_03_18,lalalalala,l
1_03_18,lalalalala,l
1_03_18,lalalalala,l
1_03_18,lalalalala,l
1_03_18,lalalalala,l
1_03_18,vava,a
1_03_18,vava,a
1_03_18,vava,v
1_03_18,vava,v
1_03_18,ititete,e
1_03_18,ititete,e
1_03_18,ititete,i
1_03_18,ititete,i
1_03_18,ititete,t
1_03_18,ititete,t
1_03_18,ititete,t
1_03_18,ijeje,e
1_03_18,ijeje,e
1_03_18,ijeje,i
1_03_18,ijeje,j
1_03_18,ijeje,j
1_03_18,awawa,a
1_03_18,awawa,a
1_03_18,awawa,a
1_03_18,awawa,w
1_03_18,awawa,w
1_03_18,mama,a
1_03_18,mama,a
1_03_18,mama,m
1_03_18,mama,m
1_03_18,tydes,e
1_03_18,tydes,s
1_03_18,tydes,t
1_03_18,tydes,d
1_03_18,tydes,y
1_03_18,e,e
1_03_18,cas,a
1_03_18,cas,s
1_03_18,yeː,e
1_03_18,yeː,y
1_03_18,ja,a
1_03_18,ja,j
1_03_18,ajɔbɔ,a
1_03_18,ajɔbɔ,ɔ
1_03_18,ajɔbɔ,ɔ
1_03_18,ajɔbɔ,b
1_03_18,ajɔbɔ,j
1_03_18,inida,a
1_03_18,inida,i
1_03_18,inida,i
1_03_18,inida,d
1_03_18,inida,n
1_03_18,pa,a
1_03_18,pa,p
1_03_18,pwa,a
1_03_18,pwa,p
1_03_18,pwa,w
1_03_18,pwa,a
1_03_18,pwa,p
1_03_18,pwa,w
1_03_18,mpa,a
1_03_18,mpa,p
1_03_18,mpa,m
1_03_18,ema,a
1_03_18,ema,e
1_03_18,ema,m
1_03_18,ata,a
1_03_18,ata,a
1_03_18,ata,t
1_03_18,ja,a
1_03_18,ja,j
1_03_18,ja,a
1_03_18,ja,j
1_03_18,wœ,w
1_03_18,wœ,œ
1_03_18,ɔdudu,d
1_03_18,ɔdudu,d
1_03_18,ɔdudu,u
1_03_18,ɔdudu,u
1_03_18,ɔdudu,ɔ
1_03_18,ej,e
1_03_18,ej,j
1_03_18,eje,e
1_03_18,eje,e
1_03_18,eje,j
1_03_18,jeje,e
1_03_18,jeje,e
1_03_18,jeje,j
1_03_18,jeje,j
1_03_18,degeː,e
1_03_18,degeː,e
1_03_18,degeː,d
1_03_18,degeː,g
1_03_18,egege,e
1_03_18,egege,e
1_03_18,egege,e
1_03_18,egege,g
1_03_18,egege,g
1_03_18,gege,e
1_03_18,gege,e
1_03_18,gege,g
1_03_18,gege,g
1_03_18,ninij,i
1_03_18,ninij,i
1_03_18,ninij,n
1_03_18,ninij,n
1_03_18,ninij,j
1_03_18,jɛ,ɛ
1_03_18,jɛ,j
1_03_18,je,e
1_03_18,je,j
1_03_18,je,e
1_03_18,je,j
1_03_18,je,e
1_03_18,je,j
1_03_18,mama,a
1_03_18,mama,a
1_03_18,mama,m
1_03_18,mama,m
1_03_18,wata,a
1_03_18,wata,a
1_03_18,wata,t
1_03_18,wata,w
1_03_18,ewuma,a
1_03_18,ewuma,e
1_03_18,ewuma,m
1_03_18,ewuma,u
1_03_18,ewuma,w
1_03_18,mama,a
1_03_18,mama,a
1_03_18,mama,m
1_03_18,mama,m
1_03_18,wuma,a
1_03_18,wuma,m
1_03_18,wuma,u
1_03_18,wuma,w
1_03_18,mː,m
1_03_18,m,m
1_03_18,milis,l
1_03_18,milis,s
1_03_18,milis,i
1_03_18,milis,i
1_03_18,milis,m
1_03_18,ojeje,e
1_03_18,ojeje,e
1_03_18,ojeje,o
1_03_18,ojeje,j
1_03_18,ojeje,j
1_03_18,ije,e
1_03_18,ije,i
1_03_18,ije,j
1_03_18,uwuwa,a
1_03_18,uwuwa,u
1_03_18,uwuwa,u
1_03_18,uwuwa,w
1_03_18,uwuwa,w
1_03_18,jije,e
1_03_18,jije,i
1_03_18,jije,j
1_03_18,jije,j
1_03_18,ini,i
1_03_18,ini,i
1_03_18,ini,n
1_03_18,œː,œ
1_03_18,i,i
1_03_18,ʃi,i
1_03_18,ʃi,ʃ
1_03_18,uba,a
1_03_18,uba,u
1_03_18,uba,b
1_03_18,veve,e
1_03_18,veve,e
1_03_18,veve,v
1_03_18,veve,v
1_03_18,tilele,l
1_03_18,tilele,l
1_03_18,tilele,e
1_03_18,tilele,e
1_03_18,tilele,i
