index,mot,phoneme
1_09_04,po,o
1_09_04,pule,l
1_09_04,pule,e
1_09_04,pule,p
1_09_04,pule,u
1_09_04,fɔːbabwo,a
1_09_04,fɔːbabwo,o
1_09_04,fɔːbabwo,ɔ
1_09_04,fɔːbabwo,f
1_09_04,fɔːbabwo,b
1_09_04,fɔːbabwo,b
1_09_04,fɔːbabwo,w
1_09_04,fɔːbabwo,a
1_09_04,fɔːbabwo,o
1_09_04,fɔːbabwo,ɔ
1_09_04,fɔːbabwo,f
1_09_04,fɔːbabwo,b
1_09_04,fɔːbabwo,b
1_09_04,fɔːbabwo,w
1_09_04,fɛ,ɛ
1_09_04,fɛ,f
1_09_04,fɛ,ɛ
1_09_04,fɛ,f
1_09_04,ahaː,a
1_09_04,ahaː,a
1_09_04,ahaː,a
1_09_04,ahaː,a
1_09_04,wɛ,ɛ
1_09_04,wɛ,w
1_09_04,be,e
1_09_04,be,b
1_09_04,bebeː,e
1_09_04,bebeː,e
1_09_04,bebeː,b
1_09_04,bebeː,b
1_09_04,wɛ,ɛ
1_09_04,wɛ,w
1_09_04,be,e
1_09_04,be,b
1_09_04,bebeː,e
1_09_04,bebeː,e
1_09_04,bebeː,b
1_09_04,bebeː,b
1_09_04,tɔ,t
1_09_04,tɔ,ɔ
1_09_04,bɛbe,e
1_09_04,bɛbe,ɛ
1_09_04,bɛbe,b
1_09_04,bɛbe,b
1_09_04,tɔ,t
1_09_04,tɔ,ɔ
1_09_04,bɛbe,e
1_09_04,bɛbe,ɛ
1_09_04,bɛbe,b
1_09_04,bɛbe,b
1_09_04,tɔbe,e
1_09_04,tɔbe,t
1_09_04,tɔbe,ɔ
1_09_04,tɔbe,b
1_09_04,tɔbe,e
1_09_04,tɔbe,t
1_09_04,tɔbe,ɔ
1_09_04,tɔbe,b
1_09_04,ɔsis,s
1_09_04,ɔsis,s
1_09_04,ɔsis,i
1_09_04,ɔsis,ɔ
1_09_04,ɔsis,s
1_09_04,ɔsis,s
1_09_04,ɔsis,i
1_09_04,ɔsis,ɔ
1_09_04,uː,u
1_09_04,e,e
1_09_04,bɛl,l
1_09_04,bɛl,ɛ
1_09_04,bɛl,b
1_09_04,u:,u
1_09_04,e,e
1_09_04,bɛl,l
1_09_04,bɛl,ɛ
1_09_04,bɛl,b
1_09_04,buba,a
1_09_04,buba,u
1_09_04,buba,b
1_09_04,buba,b
1_09_04,buba,a
1_09_04,buba,u
1_09_04,buba,b
1_09_04,buba,b
1_09_04,uː,u
1_09_04,ɛ,ɛ
1_09_04,bɛl,l
1_09_04,bɛl,ɛ
1_09_04,bɛl,b
1_09_04,u:,u
1_09_04,ɛ,ɛ
1_09_04,bɛl,l
1_09_04,bɛl,ɛ
1_09_04,bɛl,b
1_09_04,uː,u
1_09_04,u,u
1_09_04,ɛ,ɛ
1_09_04,bɛl,l
1_09_04,bɛl,ɛ
1_09_04,bɛl,b
1_09_04,u:,u
1_09_04,u,u
1_09_04,ɛ,ɛ
1_09_04,bɛl,l
1_09_04,bɛl,ɛ
1_09_04,bɛl,b
1_09_04,bub,u
1_09_04,bub,b
1_09_04,bub,b
1_09_04,bub,u
1_09_04,bub,b
1_09_04,bub,b
1_09_04,e,e
1_09_04,bɛt,ɛ
1_09_04,bɛt,t
1_09_04,bɛt,b
1_09_04,e,e
1_09_04,bɛt,ɛ
1_09_04,bɛt,t
1_09_04,bɛt,b
1_09_04,œ,œ
1_09_04,bɛt,ɛ
1_09_04,bɛt,t
1_09_04,bɛt,b
1_09_04,ave,a
1_09_04,ave,e
1_09_04,ave,v
1_09_04,œ,œ
1_09_04,bɛt,ɛ
1_09_04,bɛt,t
1_09_04,bɛt,b
1_09_04,ave,a
1_09_04,ave,e
1_09_04,ave,v
1_09_04,ave,a
1_09_04,ave,e
1_09_04,ave,v
1_09_04,bol,l
1_09_04,bol,o
1_09_04,bol,b
1_09_04,ave,a
1_09_04,ave,e
1_09_04,ave,v
1_09_04,bol,l
1_09_04,bol,o
1_09_04,bol,b
1_09_04,ɛbe,e
1_09_04,ɛbe,ɛ
1_09_04,ɛbe,b
1_09_04,ɛve,e
1_09_04,ɛve,ɛ
1_09_04,ɛve,v
1_09_04,ɛbe,e
1_09_04,ɛbe,ɛ
1_09_04,ɛbe,b
1_09_04,ɛve,e
1_09_04,ɛve,ɛ
1_09_04,ɛve,v
1_09_04,ɛveː,e
1_09_04,ɛveː,ɛ
1_09_04,ɛveː,v
1_09_04,ɛveː,e
1_09_04,ɛveː,ɛ
1_09_04,ɛveː,v
1_09_04,wœ,w
1_09_04,wœ,œ
1_09_04,wœ,w
1_09_04,wœ,œ
1_09_04,abaː,a
1_09_04,abaː,a
1_09_04,abaː,b
1_09_04,œlɛt,l
1_09_04,œlɛt,ɛ
1_09_04,œlɛt,t
1_09_04,œlɛt,œ
1_09_04,aba,a
1_09_04,aba,a
1_09_04,aba,b
1_09_04,abaː,a
1_09_04,abaː,a
1_09_04,abaː,b
1_09_04,œlɛt,l
1_09_04,œlɛt,ɛ
1_09_04,œlɛt,t
1_09_04,œlɛt,œ
1_09_04,aba,a
1_09_04,aba,a
1_09_04,aba,b
1_09_04,u,u
1_09_04,u,u
1_09_04,tabaː,a
1_09_04,tabaː,a
1_09_04,tabaː,t
1_09_04,tabaː,b
1_09_04,taba:,a
1_09_04,taba:,a
1_09_04,taba:,t
1_09_04,taba:,b
1_09_04,sɛøbaː,a
1_09_04,sɛøbaː,s
1_09_04,sɛøbaː,ɛ
1_09_04,sɛøbaː,b
1_09_04,sɛøbaː,ø
1_09_04,asijo,a
1_09_04,asijo,s
1_09_04,asijo,i
1_09_04,asijo,o
1_09_04,asijo,j
1_09_04,sɛøbaː,a
1_09_04,sɛøbaː,s
1_09_04,sɛøbaː,ɛ
1_09_04,sɛøbaː,b
1_09_04,sɛøbaː,ø
1_09_04,asijo,a
1_09_04,asijo,s
1_09_04,asijo,i
1_09_04,asijo,o
1_09_04,asijo,j
1_09_04,e,e
1_09_04,la,a
1_09_04,la,l
1_09_04,tɛːt,ɛ
1_09_04,tɛːt,t
1_09_04,tɛːt,t
1_09_04,e,e
1_09_04,la,a
1_09_04,la,l
1_09_04,tɛːt,ɛ
1_09_04,tɛːt,t
1_09_04,tɛːt,t
1_09_04,ta,a
1_09_04,ta,t
1_09_04,tɛːt,ɛ
1_09_04,tɛːt,t
1_09_04,tɛːt,t
1_09_04,ta,a
1_09_04,ta,t
1_09_04,tɛːt,ɛ
1_09_04,tɛːt,t
1_09_04,tɛːt,t
1_09_04,syː,s
1_09_04,syː,y
1_09_04,jedjø,e
1_09_04,jedjø,d
1_09_04,jedjø,j
1_09_04,jedjø,j
1_09_04,jedjø,ø
1_09_04,sy:,s
1_09_04,sy:,y
1_09_04,jedjø,e
1_09_04,jedjø,d
1_09_04,jedjø,j
1_09_04,jedjø,j
1_09_04,jedjø,ø
1_09_04,aːba,a
1_09_04,aːba,a
1_09_04,aːba,b
1_09_04,a:ba,a
1_09_04,a:ba,a
1_09_04,a:ba,b
1_09_04,aː,a
1_09_04,a:,a
1_09_04,aː,a
1_09_04,a:,a
1_09_04,koːlø,l
1_09_04,koːlø,k
1_09_04,koːlø,o
1_09_04,koːlø,ø
1_09_04,ko:lø,l
1_09_04,ko:lø,k
1_09_04,ko:lø,o
1_09_04,ko:lø,ø
1_09_04,koːlœ,l
1_09_04,koːlœ,k
1_09_04,koːlœ,o
1_09_04,koːlœ,œ
1_09_04,aːtyryabalo,a
1_09_04,aːtyryabalo,a
1_09_04,aːtyryabalo,a
1_09_04,aːtyryabalo,r
1_09_04,aːtyryabalo,l
1_09_04,aːtyryabalo,t
1_09_04,aːtyryabalo,o
1_09_04,aːtyryabalo,y
1_09_04,aːtyryabalo,y
1_09_04,aːtyryabalo,b
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,sa,a
1_10_18,sa,s
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,sa,a
1_10_18,sa,s
1_10_18,aɛl,a
1_10_18,aɛl,l
1_10_18,aɛl,ɛ
1_10_18,aɛl,a
1_10_18,aɛl,l
1_10_18,aɛl,ɛ
1_10_18,de,e
1_10_18,de,d
1_10_18,tato,a
1_10_18,tato,t
1_10_18,tato,t
1_10_18,tato,o
1_10_18,de,e
1_10_18,de,d
1_10_18,tato,a
1_10_18,tato,t
1_10_18,tato,t
1_10_18,tato,o
1_10_18,n1,n
1_10_18,n1,1
1_10_18,aɛl,a
1_10_18,aɛl,l
1_10_18,aɛl,ɛ
1_10_18,n1,n
1_10_18,n1,1
1_10_18,aɛl,a
1_10_18,aɛl,l
1_10_18,aɛl,ɛ
1_10_18,felik,l
1_10_18,felik,e
1_10_18,felik,i
1_10_18,felik,k
1_10_18,felik,f
1_10_18,felik,l
1_10_18,felik,e
1_10_18,felik,i
1_10_18,felik,k
1_10_18,felik,f
1_10_18,ə,ə
1_10_18,la,a
1_10_18,la,l
1_10_18,pɛː,ɛ
1_10_18,pɛː,p
1_10_18,ə,ə
1_10_18,la,a
1_10_18,la,l
1_10_18,pɛː,ɛ
1_10_18,pɛː,p
1_10_18,mwa,a
1_10_18,mwa,m
1_10_18,mwa,w
1_10_18,lvə,l
1_10_18,lvə,ə
1_10_18,lvə,v
1_10_18,də,ə
1_10_18,də,d
1_10_18,l,l
1_10_18,o,o
1_10_18,mwa,a
1_10_18,mwa,m
1_10_18,mwa,w
1_10_18,lvə,l
1_10_18,lvə,ə
1_10_18,lvə,v
1_10_18,də,ə
1_10_18,də,d
1_10_18,l,l
1_10_18,o,o
1_10_18,øː,ø
1_10_18,n1,n
1_10_18,n1,1
1_10_18,øː,ø
1_10_18,n1,n
1_10_18,n1,1
1_10_18,mamo,a
1_10_18,mamo,m
1_10_18,mamo,m
1_10_18,mamo,o
1_10_18,sː,s
1_10_18,badan,a
1_10_18,badan,a
1_10_18,badan,d
1_10_18,badan,n
1_10_18,badan,b
1_10_18,mamo,a
1_10_18,mamo,m
1_10_18,mamo,m
1_10_18,mamo,o
1_10_18,sː,s
1_10_18,badan,a
1_10_18,badan,a
1_10_18,badan,d
1_10_18,badan,n
1_10_18,badan,b
1_10_18,el,l
1_10_18,el,e
1_10_18,e,e
1_10_18,la,a
1_10_18,la,l
1_10_18,el,l
1_10_18,el,e
1_10_18,e,e
1_10_18,la,a
1_10_18,la,l
1_10_18,la,a
1_10_18,la,l
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,la,a
1_10_18,la,l
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,poʃ,p
1_10_18,poʃ,o
1_10_18,poʃ,ʃ
1_10_18,banan,a
1_10_18,banan,a
1_10_18,banan,n
1_10_18,banan,n
1_10_18,banan,b
1_10_18,poʃ,p
1_10_18,poʃ,o
1_10_18,poʃ,ʃ
1_10_18,banan,a
1_10_18,banan,a
1_10_18,banan,n
1_10_18,banan,n
1_10_18,banan,b
1_10_18,ø,ø
1_10_18,vuviʁ,i
1_10_18,vuviʁ,u
1_10_18,vuviʁ,v
1_10_18,vuviʁ,v
1_10_18,ø,ø
1_10_18,vuviʁ,i
1_10_18,vuviʁ,u
1_10_18,vuviʁ,v
1_10_18,vuviʁ,v
1_10_18,ta,a
1_10_18,ta,t
1_10_18,kul,l
1_10_18,kul,k
1_10_18,kul,u
1_10_18,ta,a
1_10_18,ta,t
1_10_18,kul,l
1_10_18,kul,k
1_10_18,kul,u
1_10_18,0kɔr,r
1_10_18,0kɔr,k
1_10_18,0kɔr,0
1_10_18,0kɔr,ɔ
1_10_18,0kɔr,r
1_10_18,0kɔr,k
1_10_18,0kɔr,0
1_10_18,0kɔr,ɔ
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,pɛ,ɛ
1_10_18,pɛ,p
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,pɛ,ɛ
1_10_18,pɛ,p
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,gof,o
1_10_18,gof,f
1_10_18,gof,g
1_10_18,gof,o
1_10_18,gof,f
1_10_18,gof,g
1_10_18,yn,n
1_10_18,yn,y
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,yn,n
1_10_18,yn,y
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,yn,n
1_10_18,yn,y
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,yn,n
1_10_18,yn,y
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,wi,i
1_10_18,wi,w
1_10_18,wi,i
1_10_18,wi,w
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,fini,i
1_10_18,fini,i
1_10_18,fini,n
1_10_18,fini,f
1_10_18,fini,i
1_10_18,fini,i
1_10_18,fini,n
1_10_18,fini,f
1_10_18,øːm,m
1_10_18,øːm,ø
1_10_18,øːm,m
1_10_18,øːm,ø
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,n1,n
1_10_18,n1,1
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,pa,a
1_10_18,pa,p
1_10_18,ø,ø
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,pa,a
1_10_18,pa,p
1_10_18,n1,n
1_10_18,n1,1
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,pa,a
1_10_18,pa,p
1_10_18,ø,ø
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,pa,a
1_10_18,pa,p
1_10_18,lːa,a
1_10_18,lːa,l
1_10_18,lːa,a
1_10_18,lːa,l
1_10_18,sit1,s
1_10_18,sit1,i
1_10_18,sit1,t
1_10_18,sit1,1
1_10_18,sit1,s
1_10_18,sit1,i
1_10_18,sit1,t
1_10_18,sit1,1
1_10_18,n1,n
1_10_18,n1,1
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,ppa,a
1_10_18,ppa,p
1_10_18,ppa,p
1_10_18,n1,n
1_10_18,n1,1
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,ppa,a
1_10_18,ppa,p
1_10_18,ppa,p
1_10_18,sit1,s
1_10_18,sit1,i
1_10_18,sit1,t
1_10_18,sit1,1
1_10_18,sit1,s
1_10_18,sit1,i
1_10_18,sit1,t
1_10_18,sit1,1
1_10_18,pa,a
1_10_18,pa,p
1_10_18,o,o
1_10_18,sit1,s
1_10_18,sit1,i
1_10_18,sit1,t
1_10_18,sit1,1
1_10_18,pa,a
1_10_18,pa,p
1_10_18,o,o
1_10_18,sit1,s
1_10_18,sit1,i
1_10_18,sit1,t
1_10_18,sit1,1
1_10_18,n1,n
1_10_18,n1,1
1_10_18,n1,n
1_10_18,n1,1
1_10_18,n0,0
1_10_18,n0,n
1_10_18,n0,0
1_10_18,n0,n
1_10_18,yn,n
1_10_18,yn,y
1_10_18,las,a
1_10_18,las,l
1_10_18,las,s
1_10_18,yn,n
1_10_18,yn,y
1_10_18,las,a
1_10_18,las,l
1_10_18,las,s
1_10_18,mwa,a
1_10_18,mwa,m
1_10_18,mwa,w
1_10_18,la,a
1_10_18,la,l
1_10_18,lao,a
1_10_18,lao,l
1_10_18,lao,o
1_10_18,mwa,a
1_10_18,mwa,m
1_10_18,mwa,w
1_10_18,la,a
1_10_18,la,l
1_10_18,lao,a
1_10_18,lao,l
1_10_18,lao,o
1_10_18,a,a
1_10_18,l,l
1_10_18,o,o
1_10_18,a,a
1_10_18,l,l
1_10_18,o,o
1_10_18,a,a
1_10_18,wi,i
1_10_18,wi,w
1_10_18,twa,a
1_10_18,twa,t
1_10_18,twa,w
1_10_18,a,a
1_10_18,l,l
1_10_18,o,o
1_10_18,a,a
1_10_18,wi,i
1_10_18,wi,w
1_10_18,twa,a
1_10_18,twa,t
1_10_18,twa,w
1_10_18,a,a
1_10_18,l,l
1_10_18,o,o
1_10_18,mwa,a
1_10_18,mwa,m
1_10_18,mwa,w
1_10_18,al,a
1_10_18,al,l
1_10_18,a,a
1_10_18,l,l
1_10_18,o,o
1_10_18,mwa,a
1_10_18,mwa,m
1_10_18,mwa,w
1_10_18,al,a
1_10_18,al,l
1_10_18,a,a
1_10_18,l,l
1_10_18,o,o
1_10_18,ba,a
1_10_18,ba,b
1_10_18,wi,i
1_10_18,wi,w
1_10_18,ba,a
1_10_18,ba,b
1_10_18,wi,i
1_10_18,wi,w
1_10_18,twa,a
1_10_18,twa,t
1_10_18,twa,w
1_10_18,asi,a
1_10_18,asi,s
1_10_18,asi,i
1_10_18,twa,a
1_10_18,twa,t
1_10_18,twa,w
1_10_18,asi,a
1_10_18,asi,s
1_10_18,asi,i
1_10_18,o,o
1_10_18,fɛz,ɛ
1_10_18,fɛz,f
1_10_18,fɛz,z
1_10_18,o,o
1_10_18,fɛz,ɛ
1_10_18,fɛz,f
1_10_18,fɛz,z
1_10_18,tʃintʃin,i
1_10_18,tʃintʃin,i
1_10_18,tʃintʃin,t
1_10_18,tʃintʃin,t
1_10_18,tʃintʃin,n
1_10_18,tʃintʃin,n
1_10_18,tʃintʃin,ʃ
1_10_18,tʃintʃin,ʃ
1_10_18,o,o
1_10_18,tʃintʃin,i
1_10_18,tʃintʃin,i
1_10_18,tʃintʃin,t
1_10_18,tʃintʃin,t
1_10_18,tʃintʃin,n
1_10_18,tʃintʃin,n
1_10_18,tʃintʃin,ʃ
1_10_18,tʃintʃin,ʃ
1_10_18,tʃin,i
1_10_18,tʃin,t
1_10_18,tʃin,n
1_10_18,tʃin,ʃ
1_10_18,tʃin,i
1_10_18,tʃin,t
1_10_18,tʃin,n
1_10_18,tʃin,ʃ
1_10_18,o,o
1_10_18,tʃin,i
1_10_18,tʃin,t
1_10_18,tʃin,n
1_10_18,tʃin,ʃ
1_10_18,tʃin,i
1_10_18,tʃin,t
1_10_18,tʃin,n
1_10_18,tʃin,ʃ
1_10_18,tʃintʃin,i
1_10_18,tʃintʃin,i
1_10_18,tʃintʃin,t
1_10_18,tʃintʃin,t
1_10_18,tʃintʃin,n
1_10_18,tʃintʃin,n
1_10_18,tʃintʃin,ʃ
1_10_18,tʃintʃin,ʃ
1_10_18,tʃin,i
1_10_18,tʃin,t
1_10_18,tʃin,n
1_10_18,tʃin,ʃ
1_10_18,tʃin,i
1_10_18,tʃin,t
1_10_18,tʃin,n
1_10_18,tʃin,ʃ
1_10_18,kola,a
1_10_18,kola,l
1_10_18,kola,k
1_10_18,kola,o
1_10_18,kola,a
1_10_18,kola,l
1_10_18,kola,k
1_10_18,kola,o
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,sɛ,s
1_10_18,sɛ,ɛ
1_10_18,mene,e
1_10_18,mene,e
1_10_18,mene,m
1_10_18,mene,n
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,sɛ,s
1_10_18,sɛ,ɛ
1_10_18,mene,e
1_10_18,mene,e
1_10_18,mene,m
1_10_18,mene,n
1_10_18,mː,m
1_10_18,mː,m
1_10_18,yn,n
1_10_18,yn,y
1_10_18,las,a
1_10_18,las,l
1_10_18,las,s
1_10_18,yn,n
1_10_18,yn,y
1_10_18,las,a
1_10_18,las,l
1_10_18,las,s
1_10_18,kɔlaː,a
1_10_18,kɔlaː,l
1_10_18,kɔlaː,k
1_10_18,kɔlaː,ɔ
1_10_18,kɔlaː,a
1_10_18,kɔlaː,l
1_10_18,kɔlaː,k
1_10_18,kɔlaː,ɔ
1_10_18,n0,0
1_10_18,n0,n
1_10_18,n0,0
1_10_18,n0,n
1_10_18,n1,n
1_10_18,n1,1
1_10_18,tø,t
1_10_18,tø,ø
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,n1,n
1_10_18,n1,1
1_10_18,tø,t
1_10_18,tø,ø
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,glø,l
1_10_18,glø,ø
1_10_18,glø,g
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,glø,l
1_10_18,glø,ø
1_10_18,glø,g
1_10_18,glas,a
1_10_18,glas,l
1_10_18,glas,s
1_10_18,glas,g
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,done,e
1_10_18,done,d
1_10_18,done,n
1_10_18,done,o
1_10_18,vø,v
1_10_18,vø,ø
1_10_18,done,e
1_10_18,done,d
1_10_18,done,n
1_10_18,done,o
1_10_18,tit1,i
1_10_18,tit1,t
1_10_18,tit1,t
1_10_18,tit1,1
1_10_18,tit1,i
1_10_18,tit1,t
1_10_18,tit1,t
1_10_18,tit1,1
1_10_18,ba,a
1_10_18,ba,b
1_10_18,wi,i
1_10_18,wi,w
1_10_18,ba,a
1_10_18,ba,b
1_10_18,wi,i
1_10_18,wi,w
1_10_18,sa,a
1_10_18,sa,s
1_10_18,tit1,i
1_10_18,tit1,t
1_10_18,tit1,t
1_10_18,tit1,1
1_10_18,sa,a
1_10_18,sa,s
1_10_18,tit1,i
1_10_18,tit1,t
1_10_18,tit1,t
1_10_18,tit1,1
1_10_18,gat,a
1_10_18,gat,t
1_10_18,gat,g
1_10_18,gat,a
1_10_18,gat,t
1_10_18,gat,g
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,ʒ,ʒ
1_10_18,pø,p
1_10_18,pø,ø
1_10_18,pr06,r
1_10_18,pr06,p
1_10_18,pr06,0
1_10_18,pr06,6
1_10_18,3,3
1_10_18,pti,i
1_10_18,pti,t
1_10_18,pti,p
1_10_18,kono,k
1_10_18,kono,n
1_10_18,kono,o
1_10_18,kono,o
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,ʒ,ʒ
1_10_18,pø,p
1_10_18,pø,ø
1_10_18,pr06,r
1_10_18,pr06,p
1_10_18,pr06,0
1_10_18,pr06,6
1_10_18,2,2
1_10_18,pti,i
1_10_18,pti,t
1_10_18,pti,p
1_10_18,kono,k
1_10_18,kono,n
1_10_18,kono,o
1_10_18,kono,o
1_10_18,3,3
1_10_18,pti,i
1_10_18,pti,t
1_10_18,pti,p
1_10_18,kono,k
1_10_18,kono,n
1_10_18,kono,o
1_10_18,kono,o
1_10_18,2,2
1_10_18,pti,i
1_10_18,pti,t
1_10_18,pti,p
1_10_18,kono,k
1_10_18,kono,n
1_10_18,kono,o
1_10_18,kono,o
1_10_18,a,a
1_10_18,wi,i
1_10_18,wi,w
1_10_18,a,a
1_10_18,wi,i
1_10_18,wi,w
1_10_18,kat,a
1_10_18,kat,t
1_10_18,kat,k
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,kat,a
1_10_18,kat,t
1_10_18,kat,k
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,n1,n
1_10_18,n1,1
1_10_18,se,e
1_10_18,se,s
1_10_18,de,e
1_10_18,de,d
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,n1,n
1_10_18,n1,1
1_10_18,se,e
1_10_18,se,s
1_10_18,de,e
1_10_18,de,d
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,hɛt,ɛ
1_10_18,hɛt,t
1_10_18,hɛt,ɛ
1_10_18,hɛt,t
1_10_18,se,e
1_10_18,se,s
1_10_18,dun,d
1_10_18,dun,n
1_10_18,dun,u
1_10_18,se,e
1_10_18,se,s
1_10_18,l3,l
1_10_18,l3,3
1_10_18,uno,n
1_10_18,uno,u
1_10_18,uno,o
1_10_18,dø,d
1_10_18,dø,ø
1_10_18,dora,a
1_10_18,dora,r
1_10_18,dora,d
1_10_18,dora,o
1_10_18,se,e
1_10_18,se,s
1_10_18,dun,d
1_10_18,dun,n
1_10_18,dun,u
1_10_18,se,e
1_10_18,se,s
1_10_18,l2,l
1_10_18,l2,2
1_10_18,uno,n
1_10_18,uno,u
1_10_18,uno,o
1_10_18,dø,d
1_10_18,dø,ø
1_10_18,dora,a
1_10_18,dora,r
1_10_18,dora,d
1_10_18,dora,o
1_10_18,siu,s
1_10_18,siu,i
1_10_18,siu,u
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,siu,s
1_10_18,siu,i
1_10_18,siu,u
1_10_18,pɛʃ,ɛ
1_10_18,pɛʃ,p
1_10_18,pɛʃ,ʃ
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,mam0,a
1_10_18,mam0,m
1_10_18,mam0,m
1_10_18,mam0,0
1_10_18,atolapal,a
1_10_18,atolapal,a
1_10_18,atolapal,a
1_10_18,atolapal,l
1_10_18,atolapal,l
1_10_18,atolapal,t
1_10_18,atolapal,p
1_10_18,atolapal,o
1_10_18,atolapal,a
1_10_18,atolapal,a
1_10_18,atolapal,a
1_10_18,atolapal,l
1_10_18,atolapal,l
1_10_18,atolapal,t
1_10_18,atolapal,p
1_10_18,atolapal,o
1_10_18,eleapa,a
1_10_18,eleapa,a
1_10_18,eleapa,l
1_10_18,eleapa,e
1_10_18,eleapa,e
1_10_18,eleapa,p
1_10_18,eleapa,a
1_10_18,eleapa,a
1_10_18,eleapa,l
1_10_18,eleapa,e
1_10_18,eleapa,e
1_10_18,eleapa,p
1_10_18,oː,o
1_10_18,oː,o
1_10_18,ti,i
1_10_18,ti,t
1_10_18,ti,i
1_10_18,ti,t
1_10_18,wɛ,ɛ
1_10_18,wɛ,w
1_10_18,wɛ,ɛ
1_10_18,wɛ,w
1_10_18,se,e
1_10_18,se,s
1_10_18,klar,a
1_10_18,klar,r
1_10_18,klar,l
1_10_18,klar,k
1_10_18,se,e
1_10_18,se,s
1_10_18,klar,a
1_10_18,klar,r
1_10_18,klar,l
1_10_18,klar,k
1_10_18,ytar,a
1_10_18,ytar,r
1_10_18,ytar,t
1_10_18,ytar,y
1_10_18,ytar,a
1_10_18,ytar,r
1_10_18,ytar,t
1_10_18,ytar,y
1_10_18,vwa,a
1_10_18,vwa,v
1_10_18,vwa,w
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,vwa,a
1_10_18,vwa,v
1_10_18,vwa,w
1_10_18,doa,a
1_10_18,doa,d
1_10_18,doa,o
1_10_18,dowa,a
1_10_18,dowa,d
1_10_18,dowa,o
1_10_18,dowa,w
1_10_18,dowa,a
1_10_18,dowa,d
